S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
3,1,8.14,-0.12,635.51,924.09,0.29,0,3,0.29,1
2,1,16.34,-4.98,974.35,453.44,0.58,0,2,0.58,-1
0,1,2.78,-0.39,33.84,939.38,0.36,0,0,0.36,-1
2,2,11.94,-1.11,1087.42,380.53,0.36,1,2,0.93,1
3,0,6.99,0.66,273.91,142.19,0.75,0,3,0.75,-1
3,0,8.0,1.42,1135.94,60.82,0.55,0,3,0.55,-1
2,3,6.98,-0.52,897.56,751.51,0.15,0,2,0.15,1
2,3,1.72,-1.51,906.45,1002.71,0.52,1,0,0.44,-1
1,3,0.04,-1.78,1083.83,135.47,0.71,0,1,0.71,-1
0,2,0.74,0.76,578.91,363.52,0.81,1,1,0.37,-1
3,0,12.3,-4.21,418.82,871.84,0.05,0,3,0.05,1
0,0,14.61,0.1,440.38,797.38,0.52,0,0,0.52,-1
1,0,6.6,-0.68,947.62,225.76,0.62,0,1,0.62,-1
0,0,7.97,-3.73,701.3,1029.39,0.35,1,0,0.29,1
3,0,11.34,-2.72,569.54,202.18,0.15,0,3,0.15,1
0,3,1.11,0.46,502.59,456.11,0.29,0,0,0.29,1
1,2,2.1,-4.79,204.9,1161.24,0.33,0,1,0.33,1
3,0,15.01,-3.36,625.14,483.3,0.58,0,3,0.58,-1
0,2,7.77,2.15,949.8,853.21,0.05,1,0,0.18,1
2,1,1.34,-0.83,630.51,697.48,0.57,1,1,0.55,-1
2,2,16.81,-4.32,76.2,376.88,0.89,1,0,0.33,-1
1,0,0.9,-0.96,608.51,593.89,0.01,1,1,0.48,-1
0,1,15.63,-0.79,322.67,374.15,0.77,0,0,0.77,-1
3,0,9.47,-0.71,543.98,748.46,0.77,1,0,0.61,-1
3,2,12.7,1.91,446.2,1075.0,0.81,1,1,0.15,-1
2,3,11.72,-0.15,582.9,640.54,0.08,1,2,0.38,-1
1,2,9.22,-3.72,662.41,338.78,0.6,1,1,0.37,-1
0,2,2.24,0.5,1109.72,499.38,0.04,1,1,0.44,1
3,1,12.97,-4.54,309.08,134.36,0.57,0,3,0.57,-1
2,3,5.01,0.83,1044.74,279.37,0.32,0,2,0.32,1
0,2,12.37,-0.02,1053.78,760.92,0.65,1,2,0.06,1
0,1,17.98,-3.15,672.94,181.82,0.02,0,0,0.02,1
1,3,5.76,0.36,1181.87,429.49,0.51,1,0,0.23,1
0,0,14.34,-0.36,317.15,788.35,0.46,1,2,0.77,-1
1,3,3.31,0.31,780.43,173.5,0.22,0,1,0.22,1
3,0,9.77,2.05,846.79,1187.67,0.03,1,2,0.54,1
3,2,15.42,-1.99,930.57,823.55,0.77,1,1,0.78,-1
3,3,2.68,-1.55,256.57,1134.83,0.17,0,3,0.17,1
0,3,14.78,1.63,58.48,43.4,0.21,0,0,0.21,1
2,2,14.95,-3.34,701.29,503.13,0.59,1,0,0.03,-1
3,1,3.56,-4.24,1184.15,842.73,0.99,1,2,0.68,-1
2,0,9.82,-4.3,657.83,987.41,0.6,1,0,0.66,-1
3,2,1.69,-4.88,453.11,1082.8,0.02,1,0,0.5,-1
3,1,4.36,2.05,1174.9,913.79,0.1,0,3,0.1,1
0,2,4.75,0.52,722.8,422.0,0.64,0,0,0.64,-1
1,0,12.77,-4.07,552.23,976.14,0.93,0,1,0.93,-1
1,1,14.83,-4.96,835.92,913.97,0.35,1,0,0.88,-1
3,0,3.97,-2.1,249.78,550.61,0.51,0,3,0.51,-1
0,2,6.11,1.83,1177.45,737.01,0.15,0,0,0.15,1
1,0,16.91,2.93,1187.17,820.62,0.25,1,2,0.57,1
3,2,0.93,-0.07,79.15,791.12,0.82,1,2,0.59,-1
1,0,1.91,1.85,969.36,1131.24,0.56,1,1,0.96,-1
3,3,3.29,1.24,1029.42,1166.91,0.12,0,3,0.12,1
1,3,15.92,-4.61,800.24,872.73,0.66,0,1,0.66,-1
3,0,13.54,1.13,886.67,856.3,0.73,0,3,0.73,-1
2,0,13.85,2.6,986.52,974.1,0.86,1,1,0.4,-1
3,2,11.46,1.44,721.0,1176.23,0.1,0,3,0.1,1
2,1,12.25,1.52,101.02,1137.74,0.91,1,1,0.57,-1
3,2,8.16,0.46,454.93,1072.84,0.28,0,3,0.28,1
3,3,16.22,-2.61,1142.76,71.27,0.99,1,1,0.17,1
3,1,3.57,-2.33,145.64,907.43,0.59,1,1,0.68,-1
0,1,15.64,-2.62,704.23,587.36,0.55,1,2,0.54,-1
3,3,10.62,1.64,271.99,709.75,0.54,0,3,0.54,-1
1,0,17.16,-2.4,448.5,916.9,0.99,1,0,0.23,1
2,0,17.37,-4.47,466.03,499.75,0.45,1,0,0.91,-1
3,0,15.31,2.89,109.03,1000.6,0.87,0,3,0.87,1
1,3,13.41,-0.57,825.32,1049.09,0.95,1,1,0.96,-1
1,2,16.57,0.09,259.54,695.27,0.81,0,1,0.81,-1
0,3,8.84,0.64,367.24,285.31,0.09,1,0,0.85,-1
3,0,7.02,-4.45,913.93,626.96,0.86,1,0,0.65,-1
2,1,12.25,-0.36,988.65,1057.2,0.75,1,2,0.2,-1
3,2,4.0,-4.5,461.32,1109.69,0.93,0,3,0.93,-1
3,1,11.05,-3.41,359.61,428.1,0.17,0,3,0.17,1
2,1,14.63,1.49,872.95,348.75,0.65,0,2,0.65,-1
1,3,2.09,1.98,455.1,158.42,0.76,1,2,0.41,-1
1,2,8.1,0.11,541.87,1146.63,0.64,1,0,0.95,-1
3,2,12.89,1.78,202.72,927.04,0.01,1,0,0.38,-1
3,2,15.66,2.47,776.32,153.44,0.45,1,1,0.83,-1
3,1,9.44,2.88,1090.88,1034.15,0.81,0,3,0.81,1
1,1,10.85,-4.36,1088.55,700.77,0.16,1,0,0.55,1
0,3,11.73,-3.44,830.15,1161.14,0.68,1,2,0.38,-1
0,2,6.67,1.75,129.39,962.54,0.44,0,0,0.44,-1
2,1,14.07,2.46,885.04,1095.19,0.18,1,2,0.89,1
0,2,6.78,-1.41,454.46,984.28,0.93,1,0,0.25,-1
1,1,11.49,2.74,175.97,1094.56,0.59,0,1,0.59,1
0,0,16.13,0.18,580.42,38.65,0.95,0,0,0.95,-1
2,3,15.46,-1.54,249.96,601.49,0.3,0,2,0.3,-1
3,0,5.22,0.63,891.14,587.88,0.14,0,3,0.14,1
3,3,7.78,-4.54,56.16,331.84,0.24,0,3,0.24,1
2,2,5.5,2.0,111.3,75.86,0.91,0,2,0.91,-1
1,1,3.75,-2.28,834.64,331.33,0.24,1,0,0.76,-1
2,2,8.2,1.2,779.09,576.01,0.14,0,2,0.14,1
0,2,1.48,1.3,385.46,844.05,0.34,0,0,0.34,-1
3,3,14.89,2.89,876.04,1161.11,0.58,1,2,0.16,1
1,2,2.27,-2.59,667.31,493.81,0.25,0,1,0.25,1
3,1,6.73,-3.91,1145.21,771.36,0.68,0,3,0.68,-1
1,1,14.42,-1.29,1060.61,684.78,0.82,0,1,0.82,-1
1,1,7.99,-4.13,820.4,699.54,0.74,1,1,0.23,-1
2,0,1.35,1.31,41.34,1159.07,0.59,0,2,0.59,-1
1,3,6.61,0.41,796.5,516.44,0.18,0,1,0.18,1
3,1,6.84,-2.42,677.04,359.49,0.23,0,3,0.23,1
3,2,7.3,2.39,226.86,1074.9,0.5,1,1,0.35,-1
1,1,12.4,-3.93,1073.08,110.34,0.58,0,1,0.58,-1
3,2,15.19,-0.49,377.16,728.41,0.69,1,1,0.0,-1
1,1,5.36,-0.68,230.47,701.57,0.16,0,1,0.16,1
1,0,6.53,-1.64,375.36,1011.2,0.6,1,0,0.66,-1
1,3,8.38,-0.79,1085.27,604.17,0.95,1,1,0.68,-1
2,3,8.88,1.13,636.7,295.5,0.81,1,2,0.72,-1
0,2,6.98,-4.92,1085.17,711.69,0.0,1,0,0.11,1
1,2,1.81,-3.32,900.35,375.88,0.86,1,2,0.84,-1
1,1,12.65,-0.53,1024.83,1186.86,0.37,0,1,0.37,1
0,3,4.05,-1.76,583.55,552.66,0.66,1,1,0.92,-1
1,2,4.51,1.21,361.59,645.74,0.96,1,2,0.2,-1
3,2,15.69,-4.72,1012.2,157.47,0.27,0,3,0.27,1
2,3,11.29,-0.96,222.99,978.38,0.45,1,1,0.32,-1
1,2,17.05,-0.3,528.17,876.35,0.37,1,0,0.2,1
3,2,0.46,0.7,174.02,1123.53,0.15,1,1,0.59,-1
3,1,9.54,-0.99,1001.25,946.14,0.29,0,3,0.29,1
2,2,5.34,1.33,913.89,901.92,0.32,1,2,0.08,1
2,0,16.57,-3.51,668.83,936.26,0.85,0,2,0.85,-1
1,1,4.1,2.91,743.41,817.36,0.14,1,1,0.59,1
1,1,3.09,-4.28,281.82,547.66,0.1,1,0,0.82,-1
0,3,4.03,-3.5,579.17,316.64,0.8,1,0,0.23,-1
2,3,14.87,0.07,1158.8,755.88,0.68,0,2,0.68,-1
3,2,1.92,-1.37,433.82,1014.94,0.5,1,1,0.81,-1
0,0,17.52,2.98,1060.57,698.99,0.83,1,2,0.13,1
3,3,4.05,2.74,525.54,721.17,0.0,0,3,0.0,1
3,1,15.47,-3.52,379.49,440.39,0.54,0,3,0.54,-1
3,2,16.91,1.82,137.68,1110.79,0.33,0,3,0.33,1
3,3,8.51,1.16,1036.4,406.87,0.39,0,3,0.39,1
3,3,11.82,-0.43,670.19,330.34,0.87,0,3,0.87,-1
0,3,17.99,0.01,181.56,855.03,0.45,1,0,0.18,1
0,0,18.0,-1.89,287.93,622.13,0.39,1,0,0.13,1
2,2,7.46,-2.18,949.88,1012.77,0.5,0,2,0.5,-1
1,0,2.44,-1.56,587.54,832.11,0.07,0,1,0.07,1
1,3,14.6,-4.55,1083.83,367.98,0.57,0,1,0.57,-1
3,1,13.61,2.15,1028.78,82.84,0.12,0,3,0.12,1
1,0,5.33,-3.99,307.58,644.84,0.49,0,1,0.49,-1
1,0,8.66,2.83,124.68,1161.31,0.58,0,1,0.58,1
2,2,16.29,1.99,664.07,1121.76,0.24,1,0,0.81,1
2,0,7.08,2.11,731.84,406.34,0.88,1,0,0.03,1
2,1,1.14,-3.04,650.12,401.15,0.6,0,2,0.6,-1
2,2,11.85,-1.52,980.79,554.38,0.77,0,2,0.77,-1
2,1,11.15,2.76,896.5,359.35,0.74,0,2,0.74,-1
0,1,2.1,-2.79,1029.91,220.0,0.39,0,0,0.39,1
0,3,5.7,0.6,222.91,1151.85,0.25,1,1,0.21,1
2,0,15.6,-4.65,1184.8,1065.03,0.19,0,2,0.19,1
3,0,9.66,-3.9,1132.97,159.47,0.97,0,3,0.97,-1
3,1,7.98,-0.5,893.5,365.32,0.86,1,1,0.08,-1
0,0,3.85,-0.1,429.87,246.79,0.58,0,0,0.58,-1
0,3,16.61,1.83,698.14,81.56,0.36,1,0,0.69,1
2,3,6.24,-2.33,712.0,525.25,0.84,1,1,0.49,-1
0,1,7.64,-0.36,1107.76,567.95,0.41,1,1,0.48,-1
1,2,15.46,1.75,350.36,377.46,0.93,1,0,0.84,-1
3,1,6.87,2.51,399.53,1137.76,0.42,0,3,0.42,1
2,1,8.58,0.29,1163.14,636.47,0.16,0,2,0.16,1
1,0,3.05,-4.49,67.89,677.96,0.76,1,0,0.69,-1
0,2,13.54,0.28,294.54,195.53,0.03,1,0,0.93,-1
0,3,2.54,-1.1,230.71,933.63,0.36,0,0,0.36,-1
1,1,13.1,-3.18,1152.84,1155.0,0.95,1,1,0.38,-1
2,2,17.91,-2.07,590.5,609.46,0.14,1,0,0.21,1
3,2,11.68,-0.93,1103.75,113.74,0.29,1,0,0.02,1
1,3,7.03,2.94,737.27,204.17,0.4,1,1,0.42,-1
2,3,14.94,-0.43,72.27,833.33,0.35,1,0,0.98,-1
2,2,17.41,-3.37,548.78,658.52,0.11,1,0,0.93,1
3,2,7.75,-2.34,26.9,808.27,0.11,0,3,0.11,1
0,3,0.06,-0.53,930.98,1110.26,0.26,0,0,0.26,1
0,3,15.73,-1.3,1199.48,1141.32,0.26,1,1,0.74,1
0,3,5.41,0.78,926.28,687.39,0.85,1,2,0.71,-1
0,2,14.07,-0.51,358.57,672.13,0.35,1,0,0.05,1
0,0,3.69,-4.14,918.78,665.45,0.83,0,0,0.83,-1
3,1,13.29,-3.6,609.43,1078.6,0.76,0,3,0.76,-1
1,3,8.94,-2.61,646.63,278.26,0.79,0,1,0.79,-1
3,1,4.82,2.03,278.21,1078.22,0.39,0,3,0.39,1
2,1,13.86,1.46,929.96,708.63,0.09,1,0,0.47,-1
2,2,12.07,2.76,47.94,822.66,0.17,0,2,0.17,1
0,0,2.33,-3.3,298.22,916.46,0.32,1,1,0.9,-1
2,0,3.75,-1.25,533.52,589.54,0.4,0,2,0.4,-1
2,0,14.77,-3.38,136.28,125.93,0.19,0,2,0.19,1
2,3,15.55,-3.29,227.99,80.17,0.79,0,2,0.79,-1
3,3,1.61,2.48,1145.39,805.71,0.98,0,3,0.98,1
0,1,6.96,-3.01,574.29,1134.02,0.62,1,1,0.75,-1
0,2,13.12,-4.76,431.4,330.11,0.71,0,0,0.71,-1
1,2,7.3,2.69,213.51,277.43,0.74,1,2,0.65,-1
2,0,6.46,0.02,193.58,264.85,0.15,0,2,0.15,1
3,1,9.91,-4.77,1149.86,390.11,0.07,0,3,0.07,1
1,0,14.79,-0.22,369.93,263.13,0.75,0,1,0.75,-1
3,0,17.13,-1.15,595.6,788.74,0.54,1,0,0.15,1
1,3,13.22,-1.7,208.7,770.2,0.87,0,1,0.87,-1
3,3,0.19,-1.18,747.84,109.31,0.1,0,3,0.1,1
3,2,9.25,-3.89,1187.89,896.83,0.42,1,2,0.61,-1
3,2,6.03,-0.89,644.14,670.84,0.31,1,0,0.77,-1
1,2,6.4,0.22,1024.81,880.42,0.6,1,1,0.44,-1
3,3,15.25,0.43,1088.7,157.14,0.11,0,3,0.11,1
2,0,17.6,-2.62,1094.21,1180.9,0.87,1,1,0.68,1
1,3,11.4,1.18,962.2,905.31,0.11,1,0,0.54,-1
2,2,12.71,0.76,1094.13,303.7,0.9,1,0,0.51,-1
1,0,0.56,1.53,197.99,301.43,0.18,1,0,0.04,1
2,2,10.12,-2.64,45.78,253.74,0.68,0,2,0.68,-1
2,1,8.35,0.98,472.42,41.59,0.26,0,2,0.26,1
3,2,14.28,-2.17,1174.92,44.91,0.76,0,3,0.76,-1
0,2,15.57,2.91,313.38,60.83,0.93,0,0,0.93,-1
0,3,8.3,2.6,715.71,715.08,0.19,0,0,0.19,1
2,3,11.68,-1.33,611.52,840.5,0.25,1,0,0.86,-1
3,0,16.31,1.5,228.02,1054.27,0.58,0,3,0.58,1
3,2,0.87,-2.94,153.65,1098.87,0.6,1,1,0.57,-1
2,2,1.21,0.72,236.73,782.9,0.13,1,0,0.72,-1
3,2,12.29,-0.92,721.14,899.88,0.22,0,3,0.22,1
1,2,16.2,-0.42,66.85,1028.49,0.56,1,2,0.09,1
3,0,14.15,0.57,1165.34,935.06,0.49,0,3,0.49,-1
3,1,12.59,-3.34,481.0,1120.8,0.62,1,0,0.05,-1
2,2,0.85,-3.35,443.51,943.21,0.33,0,2,0.33,-1
2,1,7.54,-4.37,366.09,707.81,0.95,1,1,0.79,-1
2,0,11.58,-4.1,154.5,923.99,0.44,0,2,0.44,-1
0,3,8.97,1.68,638.3,1003.65,0.62,0,0,0.62,-1
1,1,5.92,-3.26,630.93,378.96,0.82,1,2,0.6,-1
2,1,11.11,-4.83,1122.99,93.22,0.54,0,2,0.54,-1
3,3,7.53,0.6,1078.86,420.81,0.7,1,1,0.87,-1
0,0,16.89,-0.67,1149.48,391.38,0.53,0,0,0.53,1
3,3,5.6,2.86,1121.14,494.34,0.85,0,3,0.85,1
0,2,13.68,-3.96,423.04,122.41,0.48,1,1,0.07,-1
0,2,1.17,0.17,723.25,408.99,0.13,0,0,0.13,1
0,0,10.99,-1.1,695.42,959.63,0.36,1,2,0.12,1
2,2,4.43,1.35,114.12,51.48,0.76,1,0,0.7,-1
1,1,12.37,-1.93,1172.18,1004.72,0.16,0,1,0.16,1
0,0,10.86,-2.52,1116.3,506.67,0.59,0,0,0.59,-1
2,1,12.31,2.93,852.36,71.75,0.83,0,2,0.83,-1
0,0,15.39,2.59,668.21,448.63,0.58,0,0,0.58,-1
3,3,10.99,2.09,1140.86,1154.51,0.83,1,0,0.7,1
0,3,6.53,-1.36,808.19,428.59,0.3,0,0,0.3,-1
0,1,5.34,0.8,791.96,469.6,0.02,1,0,0.76,-1
3,3,12.43,-2.86,443.55,145.7,0.53,1,0,0.5,-1
2,2,10.99,-3.54,849.21,142.49,0.26,1,1,0.5,-1
3,0,2.36,-0.75,175.49,125.5,0.43,0,3,0.43,-1
3,0,5.58,2.37,730.24,1001.13,0.42,1,0,0.68,-1
0,0,9.68,-3.1,1173.75,1063.24,0.99,0,0,0.99,1
0,1,17.94,-0.27,746.1,192.13,0.99,1,2,0.67,-1
2,2,5.77,2.69,925.93,605.48,0.71,0,2,0.71,-1
0,0,0.21,-1.68,829.11,373.88,0.07,1,0,0.08,1
2,3,17.69,1.9,481.69,299.99,0.45,1,1,0.43,-1
3,0,5.38,-1.08,496.5,885.56,0.55,0,3,0.55,-1
0,1,7.94,-4.46,420.28,346.41,0.81,0,0,0.81,-1
2,2,1.36,0.52,35.42,1152.64,0.35,0,2,0.35,1
0,3,7.27,0.99,1126.62,491.87,0.11,0,0,0.11,1
1,1,3.44,-0.09,202.51,36.79,0.33,0,1,0.33,-1
0,3,1.24,1.0,666.72,341.01,0.64,1,0,0.75,-1
3,3,10.22,2.44,796.79,359.47,0.73,0,3,0.73,-1
1,3,13.09,-4.87,469.79,303.77,0.84,0,1,0.84,-1
0,2,16.61,-3.14,1164.3,805.33,0.25,0,0,0.25,1
3,1,11.02,2.19,628.96,1135.59,0.87,0,3,0.87,1
2,0,1.62,-3.21,682.02,193.42,0.4,1,0,0.16,-1
1,1,6.39,2.5,371.43,1032.08,0.25,0,1,0.25,1
0,0,13.14,0.47,914.71,753.04,0.01,1,0,0.95,-1
0,2,1.05,-0.71,454.44,1129.02,0.57,1,2,0.67,-1
1,3,11.11,1.47,311.19,846.31,0.18,0,1,0.18,1
1,1,14.28,-2.23,659.12,991.91,0.7,1,0,0.78,-1
0,0,14.16,0.69,42.32,697.7,0.01,1,1,0.69,-1
0,3,4.37,-0.75,569.23,696.92,0.64,1,0,0.37,-1
3,2,3.21,-2.51,482.09,818.59,0.83,0,3,0.83,-1
1,3,17.06,-0.96,1198.0,1185.03,0.86,1,1,0.51,1
3,2,12.23,-0.44,934.4,149.86,0.92,0,3,0.92,-1
1,1,3.51,0.68,256.36,523.04,0.79,1,1,0.09,-1
0,3,6.61,-3.71,1057.85,414.11,0.17,0,0,0.17,1
3,3,10.22,-3.76,752.34,712.04,0.35,0,3,0.35,-1
1,3,3.15,-3.75,29.65,603.96,0.65,1,2,0.18,-1
2,3,16.36,0.08,446.22,268.84,0.07,1,1,0.45,1
2,2,2.9,-4.55,350.69,513.31,0.81,0,2,0.81,-1
2,1,5.26,-3.82,184.57,237.16,0.09,0,2,0.09,1
0,1,11.91,-4.69,636.98,98.41,0.93,1,2,0.65,-1
3,2,3.56,0.99,54.45,608.19,0.62,1,2,0.67,-1
1,1,2.98,2.6,267.8,472.94,0.52,0,1,0.52,-1
0,2,2.26,-3.35,1021.18,650.97,0.92,1,0,0.33,-1
1,3,16.76,-3.0,279.31,469.09,0.43,1,0,0.25,1
2,2,16.76,1.82,1124.02,292.27,0.84,0,2,0.84,1
0,1,2.97,2.93,1042.17,661.25,0.09,0,0,0.09,1
2,3,11.0,2.47,94.36,452.5,0.57,0,2,0.57,-1
0,0,12.27,1.82,469.89,920.88,0.81,1,0,0.58,-1
1,0,5.54,-3.94,665.03,729.92,0.58,1,1,0.35,-1
0,2,8.54,2.94,900.52,494.04,0.3,0,0,0.3,1
3,0,8.34,-1.77,971.88,360.57,0.24,1,1,0.27,1
0,1,2.72,-3.63,55.84,735.83,0.33,0,0,0.33,-1
3,1,2.47,-3.85,715.09,722.64,0.54,1,0,0.96,-1
1,1,3.44,-1.54,772.64,1139.51,0.72,1,1,0.78,-1
1,2,12.96,-3.4,745.55,698.74,0.92,1,2,0.96,-1
3,2,8.76,-0.76,227.24,325.06,0.67,0,3,0.67,-1
1,1,5.26,1.43,808.35,346.22,0.82,0,1,0.82,-1
0,0,7.08,2.28,872.22,645.92,0.07,1,0,0.76,1
3,0,9.35,-2.5,108.38,735.44,0.95,1,1,0.51,-1
0,2,4.41,-0.21,230.25,627.17,0.14,0,0,0.14,1
0,0,10.85,-0.51,1144.11,623.29,0.06,1,2,0.59,1
3,1,17.71,-1.25,838.3,102.64,0.38,1,2,0.86,1
2,3,5.51,1.61,1015.79,956.09,0.57,0,2,0.57,-1
3,2,13.4,0.9,406.81,450.55,0.44,0,3,0.44,-1
2,0,3.49,1.43,606.39,488.67,0.61,0,2,0.61,-1
0,0,3.77,1.43,453.03,689.75,0.61,1,1,0.08,-1
1,0,13.42,-3.76,23.15,1127.47,0.36,1,1,0.6,-1
0,2,6.65,2.17,92.67,696.18,0.09,1,1,0.56,1
3,3,2.59,-2.58,43.01,657.6,0.47,0,3,0.47,-1
2,3,2.9,-0.11,385.6,283.45,0.25,0,2,0.25,1
2,1,7.49,2.52,316.77,820.27,0.57,1,1,0.56,-1
3,0,1.23,2.16,608.28,339.63,0.42,1,2,0.42,-1
3,2,10.77,-3.32,672.14,1029.49,0.15,0,3,0.15,1
3,1,5.68,1.25,795.73,231.64,0.16,0,3,0.16,1
3,0,5.15,-2.49,428.43,451.68,0.86,0,3,0.86,-1
2,1,4.71,-3.66,354.6,1075.44,0.53,0,2,0.53,-1
0,2,4.1,2.07,1174.92,263.14,0.9,1,2,0.09,1
3,3,13.07,-2.72,845.15,838.59,0.99,1,2,0.57,-1
0,3,16.47,-1.92,500.19,700.08,0.85,0,0,0.85,-1
2,0,13.3,2.8,553.34,81.16,0.84,0,2,0.84,-1
1,3,13.4,2.51,272.23,1013.77,0.57,0,1,0.57,1
0,1,13.39,2.43,378.8,576.3,0.12,0,0,0.12,1
1,0,4.76,-3.26,455.62,867.53,0.2,1,0,0.2,1
2,1,4.85,-0.07,331.69,1071.16,0.43,1,1,0.13,-1
0,1,9.9,-3.88,294.32,24.0,0.38,0,0,0.38,-1
0,2,5.8,-1.31,505.55,275.4,0.75,1,1,0.02,-1
3,3,16.11,2.4,971.47,567.4,0.04,1,0,0.6,1
2,0,13.83,2.85,265.35,493.09,0.23,0,2,0.23,1
3,1,8.27,1.82,387.63,466.87,0.22,1,2,0.39,-1
2,2,11.21,-3.98,572.02,605.1,0.89,1,1,0.97,-1
2,2,2.32,-1.9,1198.04,1099.78,0.48,0,2,0.48,1
0,1,10.7,-4.24,871.58,389.05,0.82,0,0,0.82,-1
0,1,4.34,-3.1,623.65,1197.84,0.93,1,0,0.74,-1
1,1,9.81,0.09,1102.14,138.78,0.2,1,2,0.03,1
3,2,0.92,2.58,676.55,1104.81,0.36,0,3,0.36,1
2,3,8.16,-1.98,319.48,431.97,0.51,1,1,0.37,-1
0,3,11.99,-3.9,576.74,1134.13,0.14,1,0,0.07,1
3,1,10.86,-4.1,1085.75,1067.18,0.3,0,3,0.3,1
0,2,6.38,-3.96,734.62,72.34,0.03,1,1,0.69,-1
1,3,4.22,0.9,761.72,526.35,0.66,0,1,0.66,-1
3,1,15.93,-4.5,105.44,1066.94,0.67,1,2,0.77,-1
3,1,8.03,2.02,1165.11,149.45,0.35,0,3,0.35,1
1,1,2.84,-3.48,238.83,200.43,0.15,1,1,0.6,-1
2,2,13.46,-2.91,175.78,27.84,0.7,1,1,0.11,-1
1,3,8.47,-3.24,622.5,975.73,0.09,0,1,0.09,1
1,3,16.41,1.3,91.84,23.28,0.08,1,2,0.81,1
3,3,6.48,-3.99,44.39,1175.51,0.88,0,3,0.88,-1
0,3,9.96,2.26,37.82,631.93,0.23,1,0,0.72,1
1,0,1.78,0.95,96.44,213.39,0.6,1,2,0.03,-1
0,0,8.61,-4.28,832.09,1175.02,0.07,1,0,0.73,-1
1,1,12.29,-1.89,1054.9,1149.93,0.01,1,1,0.41,1
3,2,4.79,1.08,916.24,87.4,0.35,1,0,0.53,-1
0,3,5.9,2.42,884.58,1085.31,0.97,0,0,0.97,1
0,3,6.58,0.16,563.56,441.24,0.52,1,0,0.34,-1
2,2,17.6,-2.52,1021.04,194.91,0.41,1,1,0.87,1
2,2,17.53,-1.82,338.13,390.22,0.52,0,2,0.52,-1
2,1,0.38,1.74,221.63,264.81,0.63,0,2,0.63,-1
2,1,14.06,-4.73,780.18,675.3,0.07,0,2,0.07,1
1,1,3.07,0.53,462.9,213.73,0.5,1,0,0.32,-1
2,2,3.92,0.47,304.07,450.7,0.84,0,2,0.84,-1
0,0,12.46,0.69,411.17,633.58,0.42,0,0,0.42,-1
0,3,0.76,2.98,604.45,156.4,0.05,0,0,0.05,1
1,1,14.01,1.25,1014.91,1109.32,0.32,0,1,0.32,1
0,0,1.17,-4.48,233.28,117.46,0.55,0,0,0.55,-1
0,0,16.85,-3.78,171.68,917.11,0.28,1,2,0.78,1
1,2,5.17,2.99,535.76,413.25,0.4,1,0,0.4,-1
1,1,9.34,-4.13,894.88,817.8,0.52,0,1,0.52,-1
0,0,8.46,-0.79,464.01,1124.88,0.38,1,1,0.85,-1
2,2,6.22,-0.58,111.96,650.78,0.48,0,2,0.48,-1
0,2,6.83,-4.58,770.69,925.06,0.09,0,0,0.09,1
2,0,9.03,-3.68,1161.2,712.91,0.74,0,2,0.74,-1
1,2,2.77,-2.89,440.13,176.35,0.84,0,1,0.84,-1
2,0,4.07,-2.83,782.32,941.04,0.18,0,2,0.18,1
2,2,6.37,-1.43,1006.26,464.97,0.12,1,2,0.48,1
3,2,0.5,-3.18,974.54,1119.06,0.98,0,3,0.98,-1
3,0,14.34,1.67,1069.85,712.01,0.53,1,0,0.59,-1
2,0,8.48,-4.85,580.73,655.56,0.62,1,2,0.92,-1
3,2,2.83,0.62,1190.49,1031.18,0.04,1,2,1.0,1
3,2,16.43,-1.56,60.14,419.54,0.26,0,3,0.26,1
2,1,8.45,-1.03,982.93,301.64,0.01,1,2,0.39,-1
2,0,5.04,-0.17,788.4,972.26,0.34,1,1,0.81,-1
0,3,11.45,-1.27,577.79,755.65,0.85,0,0,0.85,-1
2,3,7.5,-4.83,583.77,1184.49,0.33,0,2,0.33,1
0,3,11.74,2.02,630.39,566.68,0.69,0,0,0.69,-1
2,3,6.76,-4.58,939.78,1067.48,0.81,0,2,0.81,-1
1,3,8.33,0.61,20.04,814.68,0.74,1,2,0.63,-1
1,1,5.15,-4.68,691.17,1075.11,0.55,1,0,0.11,-1
3,2,14.92,-4.8,501.58,1079.52,0.36,1,0,0.62,-1
0,2,7.81,-2.68,792.76,599.61,0.09,0,0,0.09,1
2,2,8.92,-0.63,93.22,947.65,0.86,1,1,0.51,-1
2,3,8.24,0.93,292.38,775.69,0.95,0,2,0.95,-1
3,3,8.45,-4.58,983.16,883.11,0.96,1,1,0.39,-1
1,0,15.41,-2.87,883.92,78.74,0.13,0,1,0.13,1
1,2,0.8,-2.88,1150.93,118.57,0.8,0,1,0.8,-1
3,1,1.01,-5.0,748.93,866.27,0.36,0,3,0.36,-1
0,1,1.66,2.47,227.49,515.3,0.21,0,0,0.21,1
2,3,13.35,-4.9,971.62,91.08,0.06,0,2,0.06,1
0,1,0.07,-2.59,444.35,678.13,0.89,1,0,0.21,-1
1,2,4.17,-4.16,850.03,106.0,0.23,1,1,0.12,1
3,2,8.23,-4.76,588.45,571.76,0.9,0,3,0.9,-1
3,3,1.95,1.98,731.09,1199.32,0.72,0,3,0.72,-1
1,2,5.57,2.26,1007.62,711.47,0.11,1,1,0.72,1
2,0,0.79,0.17,432.53,617.08,0.9,1,2,0.76,-1
