S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
0,0,7.79,0.36,927.86,812.45,0.31,0,0,0.31,1
1,3,17.04,-1.04,911.42,594.78,0.44,0,1,0.44,1
3,3,1.28,-0.64,1125.74,927.07,0.32,0,3,0.32,1
0,2,1.03,1.71,216.67,48.44,0.83,0,0,0.83,-1
0,3,9.48,1.26,535.15,505.71,0.5,0,0,0.5,-1
1,0,5.43,0.65,467.82,1104.31,0.32,0,1,0.32,1
3,3,16.24,0.99,222.38,363.39,0.55,0,3,0.55,1
3,3,6.51,-4.18,492.16,1185.54,0.24,1,0,0.04,1
1,0,11.91,0.47,600.2,821.41,0.77,0,1,0.77,-1
0,2,4.39,-3.08,1008.49,335.09,0.03,1,2,0.88,1
0,2,17.66,-0.81,1073.56,939.52,0.46,0,0,0.46,1
3,0,16.4,-4.13,270.1,813.35,0.59,1,1,0.04,1
1,3,17.27,-3.82,495.39,999.43,0.26,0,1,0.26,1
1,1,15.18,0.03,531.05,1139.29,0.49,0,1,0.49,1
1,2,17.97,-1.92,609.33,1006.4,0.38,1,2,0.74,1
2,0,11.97,-1.95,1022.9,184.72,0.57,1,2,0.52,1
1,1,11.29,2.61,552.71,454.21,0.16,1,1,0.31,1
3,3,16.07,-2.01,944.93,910.97,0.01,0,3,0.01,1
2,2,3.91,2.51,394.12,546.85,0.58,0,2,0.58,1
0,0,10.94,0.85,914.89,113.57,0.74,1,1,0.83,-1
1,1,11.07,-2.41,419.96,852.06,0.93,0,1,0.93,-1
2,2,8.67,-4.32,922.7,1060.61,0.81,0,2,0.81,1
2,0,7.57,-0.19,989.24,1021.94,0.59,1,0,0.55,-1
0,3,11.28,-4.59,375.14,464.69,0.47,1,0,0.77,-1
2,1,17.92,0.68,865.92,800.59,0.58,1,1,0.38,1
0,1,3.3,0.05,829.11,740.28,0.33,1,2,0.22,1
0,3,4.16,-2.67,632.56,1150.83,0.29,0,0,0.29,1
2,1,10.21,2.48,1184.92,81.98,0.75,0,2,0.75,1
1,1,14.75,-4.65,337.61,674.74,0.47,1,2,0.86,-1
3,0,3.71,-4.13,809.13,246.23,0.37,1,0,0.45,1
2,0,7.74,2.23,1021.98,387.84,0.07,0,2,0.07,1
1,2,14.72,-1.32,350.99,237.25,0.36,0,1,0.36,1
1,2,4.23,-3.42,309.77,113.94,0.17,0,1,0.17,1
3,0,15.63,-1.33,300.86,616.22,0.78,1,1,0.83,-1
1,0,1.49,-2.92,966.95,843.15,0.47,0,1,0.47,-1
1,3,5.63,-2.67,384.96,872.99,0.01,1,2,0.43,1
0,2,4.03,-4.66,360.09,200.13,0.22,0,0,0.22,1
1,2,10.59,-2.55,569.15,1002.38,0.03,0,1,0.03,1
0,2,8.41,1.82,1173.92,325.1,0.3,1,0,0.39,1
2,2,17.38,-0.12,412.4,80.32,0.57,0,2,0.57,1
1,2,3.05,1.24,1116.25,1030.83,0.6,0,1,0.6,1
2,1,7.91,-0.19,270.45,905.29,0.65,0,2,0.65,-1
3,2,3.31,-0.05,616.1,1071.41,0.01,0,3,0.01,1
2,2,11.42,0.77,1006.33,600.55,0.63,0,2,0.63,1
0,1,8.04,-1.13,1037.79,911.04,0.48,1,0,0.9,1
3,0,13.27,-3.61,54.25,1036.92,0.93,1,1,0.35,-1
0,2,12.12,-3.67,326.68,179.11,0.35,1,2,0.54,1
0,1,5.61,-3.87,868.44,721.83,0.19,1,1,0.07,1
1,1,12.73,-1.36,332.34,584.94,0.24,1,1,0.22,1
3,0,6.01,-1.04,996.78,441.32,0.7,0,3,0.7,-1
0,0,3.85,-2.88,294.45,478.01,0.33,1,2,0.59,1
3,0,10.36,-4.08,1179.71,129.11,0.09,0,3,0.09,1
3,0,17.74,0.51,910.92,1006.02,0.01,0,3,0.01,1
0,0,7.66,1.71,908.73,1053.84,0.65,1,2,0.71,-1
3,3,3.44,-3.49,1014.83,263.24,0.06,0,3,0.06,1
3,3,1.83,-0.03,627.65,985.63,0.17,1,1,0.84,1
0,2,0.48,-3.28,956.2,771.61,0.83,1,2,0.71,-1
2,1,17.8,-2.97,677.35,395.88,0.8,0,2,0.8,1
1,1,8.4,-4.96,1029.02,688.6,0.42,0,1,0.42,1
0,2,4.64,0.92,684.63,798.03,0.6,0,0,0.6,-1
0,1,6.2,-4.2,916.56,246.07,0.23,0,0,0.23,1
3,3,4.28,-0.75,68.36,670.64,0.71,0,3,0.71,-1
1,0,10.03,2.62,723.42,1142.93,0.56,0,1,0.56,1
3,3,9.06,1.52,1141.24,1016.52,0.46,1,0,0.48,1
1,3,4.79,-4.89,923.59,547.84,0.98,1,2,0.82,-1
1,2,16.57,-4.45,691.62,941.3,0.27,0,1,0.27,1
3,2,14.7,-4.97,368.55,867.74,0.04,1,2,0.36,1
2,2,15.48,0.04,1016.13,1147.98,0.46,0,2,0.46,1
0,3,12.35,0.92,947.74,135.91,0.83,0,0,0.83,-1
0,3,11.83,-3.61,1174.27,1084.57,0.3,1,2,0.3,1
0,3,1.49,1.75,95.25,1118.29,0.47,0,0,0.47,1
0,0,13.21,-2.65,483.2,400.55,0.51,1,1,0.11,1
2,1,0.24,0.56,728.86,1194.02,0.49,0,2,0.49,1
2,1,16.67,-2.51,390.06,246.76,0.1,1,1,0.02,1
1,3,4.79,-4.76,1119.68,67.73,0.32,0,1,0.32,1
2,1,9.32,1.97,398.25,1198.74,0.05,1,1,0.03,1
2,0,14.77,-4.12,612.45,918.84,0.41,0,2,0.41,-1
1,1,8.04,1.17,653.0,939.33,0.37,0,1,0.37,1
0,3,1.08,-3.39,569.27,291.08,0.71,0,0,0.71,-1
1,1,3.59,-3.79,1124.5,478.77,0.57,1,0,0.05,1
1,3,14.61,2.62,896.58,439.62,0.65,0,1,0.65,1
2,3,15.06,-3.49,365.96,886.7,0.63,1,1,0.6,-1
3,0,4.16,-0.12,699.29,768.32,0.43,1,1,0.5,-1
1,2,2.68,-0.02,608.42,1039.11,0.3,1,0,0.45,1
0,3,8.62,-2.77,522.95,1053.22,0.15,1,1,0.02,1
3,3,5.23,-3.15,1162.28,519.88,0.49,0,3,0.49,1
1,3,10.58,1.94,468.57,533.76,0.21,1,2,0.09,1
0,0,16.2,2.94,882.06,971.61,0.09,1,2,0.15,1
3,1,11.1,2.63,598.72,646.74,0.95,1,0,0.14,1
0,3,0.35,-4.58,734.77,708.51,0.27,0,0,0.27,1
3,2,5.78,-0.49,953.85,1009.77,0.12,0,3,0.12,1
3,3,9.95,-4.21,538.42,792.52,0.42,0,3,0.42,-1
2,1,13.06,1.18,660.06,1001.71,0.49,0,2,0.49,1
2,1,5.73,-4.98,1112.43,1150.77,0.66,0,2,0.66,1
1,2,15.91,-2.41,232.42,1175.41,0.01,0,1,0.01,1
2,2,15.02,-2.49,800.29,848.16,0.35,1,1,0.59,1
0,1,0.82,0.64,915.51,915.81,0.33,1,2,0.19,1
1,1,15.61,2.89,744.44,130.12,0.95,1,1,0.58,1
3,0,6.99,-1.49,346.51,551.45,0.23,1,0,0.38,1
3,1,16.77,-2.88,290.98,1186.95,0.8,1,0,0.76,1
3,1,16.04,0.84,408.2,71.57,0.85,1,1,0.35,1
2,1,5.99,1.2,742.31,638.52,0.28,1,2,0.63,1
1,1,6.88,2.47,549.22,1003.15,0.4,1,1,0.32,1
3,0,5.76,-1.67,232.2,150.65,0.23,1,1,0.68,1
1,3,13.94,-0.63,815.53,994.17,0.67,1,1,0.1,1
1,1,5.92,-0.06,945.34,618.18,0.63,1,2,0.82,-1
1,0,5.7,-4.95,763.44,563.39,0.76,0,1,0.76,-1
2,3,9.05,1.42,448.58,462.2,0.16,0,2,0.16,1
1,1,2.11,-3.65,177.23,690.26,0.78,1,1,0.95,-1
1,0,9.5,-3.25,900.2,403.16,0.15,0,1,0.15,1
3,0,15.51,2.52,392.41,971.13,0.89,0,3,0.89,1
3,2,16.52,-2.75,559.57,583.8,0.39,1,1,0.13,1
3,0,13.65,-0.66,441.57,434.49,0.01,1,0,0.34,1
2,1,7.92,0.81,641.29,837.99,0.62,0,2,0.62,-1
1,1,6.11,-1.24,1121.26,532.44,0.84,0,1,0.84,1
2,3,15.08,-1.28,866.31,58.01,0.41,1,0,0.47,-1
1,3,7.68,-1.43,1014.0,624.6,0.61,0,1,0.61,1
1,0,9.01,-0.32,199.96,896.55,0.05,1,2,0.22,1
3,0,0.87,-0.34,803.16,187.2,0.48,0,3,0.48,-1
2,0,8.03,-0.01,381.85,1059.13,0.7,0,2,0.7,1
2,0,13.14,2.0,899.78,87.71,0.42,1,1,0.93,-1
0,0,9.1,-0.85,989.77,793.29,0.73,1,2,0.81,-1
0,3,12.78,-1.47,914.65,1119.33,0.12,1,1,0.46,1
0,2,5.87,2.16,260.4,144.88,0.36,1,2,0.59,1
0,2,1.99,-2.74,548.07,140.56,0.83,1,0,0.52,-1
1,3,11.08,2.27,197.13,337.25,0.56,1,0,0.4,1
3,2,3.27,-4.54,151.94,273.45,0.05,1,2,0.54,1
1,0,1.35,-1.95,873.73,462.07,0.7,1,2,0.66,-1
2,3,9.02,-1.84,341.91,1094.61,0.37,0,2,0.37,1
3,3,4.47,1.25,882.76,166.54,0.51,0,3,0.51,-1
2,3,8.65,-0.72,70.32,731.48,0.44,1,2,0.41,-1
0,3,0.1,-1.05,1059.63,699.02,0.44,0,0,0.44,1
2,1,1.95,-3.59,972.11,370.77,0.9,1,0,0.81,-1
2,2,9.2,-3.35,1195.94,391.04,0.83,0,2,0.83,1
0,1,12.51,-2.7,678.1,1112.75,0.9,1,1,0.86,-1
2,3,0.81,-4.53,1007.98,1016.17,0.97,0,2,0.97,1
0,0,8.62,-4.25,528.14,842.47,0.58,1,2,0.2,1
3,2,1.06,-4.95,435.0,556.68,0.87,1,2,0.01,1
1,1,17.79,-0.97,830.43,1177.26,0.07,0,1,0.07,1
0,1,0.29,-1.91,495.92,1104.16,0.05,1,2,0.05,1
2,2,16.85,-0.61,1155.91,123.94,0.08,1,1,0.49,1
2,0,1.57,-0.58,306.36,920.78,0.66,0,2,0.66,-1
2,3,13.6,-2.45,1109.22,279.94,0.16,1,2,0.9,1
1,3,7.24,-4.26,102.74,1120.31,0.46,0,1,0.46,1
3,1,17.94,0.91,389.99,1129.19,0.33,1,2,0.56,1
0,3,16.34,-1.09,1196.67,1042.29,0.53,0,0,0.53,1
3,3,5.06,-0.84,928.26,695.48,0.09,0,3,0.09,1
1,3,13.34,-3.55,451.33,784.54,0.13,0,1,0.13,1
0,2,6.54,-2.98,1188.19,505.15,0.26,0,0,0.26,1
1,3,8.04,2.39,953.46,617.44,0.37,1,1,0.77,1
1,2,3.06,-0.26,923.26,817.95,0.4,1,1,0.19,1
0,3,1.9,-1.29,1153.62,66.18,0.15,1,2,0.09,1
3,0,2.78,-1.25,985.28,1139.68,0.64,1,0,0.52,-1
3,0,9.02,0.17,455.55,1059.62,0.04,0,3,0.04,1
1,0,12.22,-2.73,417.72,364.31,0.75,1,1,0.92,-1
2,1,11.66,2.26,66.4,1159.59,0.92,1,1,0.21,1
1,1,14.18,-3.63,378.77,454.13,0.34,0,1,0.34,1
2,1,2.49,-3.41,291.74,1106.34,0.25,1,2,0.74,1
2,2,17.36,1.73,596.44,736.12,0.59,0,2,0.59,1
1,3,10.57,2.09,706.82,311.45,0.82,1,1,0.5,1
2,3,14.45,-2.01,277.15,168.74,0.98,1,2,0.13,1
2,2,12.16,2.67,800.96,965.1,0.69,1,0,0.88,1
0,3,3.09,2.28,528.45,900.08,0.84,0,0,0.84,1
3,2,16.81,1.93,630.51,1031.41,0.39,1,2,0.92,1
0,3,7.38,-4.72,478.37,1046.12,0.77,0,0,0.77,1
3,0,12.15,1.34,536.74,314.68,0.17,1,2,0.15,1
3,0,8.89,-4.97,1040.97,1195.4,0.84,1,2,0.88,1
0,1,6.31,2.26,739.21,43.3,0.57,1,0,0.72,1
3,2,2.58,-1.95,931.05,545.76,0.82,0,3,0.82,-1
0,3,3.17,-1.5,372.5,429.36,0.02,1,1,0.84,1
3,3,11.98,-4.25,755.74,174.25,0.56,0,3,0.56,-1
3,0,10.69,-2.87,746.95,818.33,0.44,0,3,0.44,-1
1,0,15.6,1.52,206.38,225.81,0.46,0,1,0.46,-1
1,0,1.88,-2.34,818.99,64.98,0.1,1,2,0.15,1
2,3,10.03,-3.64,840.11,724.38,0.31,0,2,0.31,1
2,2,8.62,-1.08,661.61,207.07,0.26,0,2,0.26,1
0,2,1.73,-0.18,538.0,321.28,0.98,0,0,0.98,-1
3,2,11.18,1.32,68.26,1199.93,0.6,1,0,0.83,-1
0,1,2.82,-2.01,22.64,1131.4,0.5,1,0,0.39,-1
0,3,3.71,2.92,88.48,94.46,0.34,0,0,0.34,1
2,2,15.67,-4.25,409.2,827.89,0.08,0,2,0.08,1
3,2,7.85,-2.17,238.17,186.74,0.29,0,3,0.29,1
0,3,8.79,-4.12,1080.02,626.36,0.89,0,0,0.89,1
0,2,3.36,-3.93,157.64,652.54,0.76,1,1,0.45,-1
3,1,7.16,-3.63,685.59,446.23,0.53,1,1,0.45,-1
2,3,0.07,-2.93,475.64,596.38,0.88,0,2,0.88,-1
0,3,15.0,-4.94,1083.38,897.81,0.07,1,1,0.73,1
0,1,1.22,-1.91,752.47,1110.63,0.72,1,1,0.9,-1
3,2,9.74,-4.66,559.77,955.28,0.3,1,2,0.27,1
3,1,7.34,-3.08,532.93,875.35,0.53,1,1,0.33,-1
2,0,3.54,0.17,360.63,1026.99,0.81,1,2,0.59,-1
0,0,1.8,2.27,201.3,566.59,0.92,0,0,0.92,1
1,0,10.72,-3.32,878.01,120.26,0.17,1,1,0.31,1
2,1,5.99,2.59,205.74,536.49,0.44,1,0,0.28,1
1,2,5.6,-4.32,120.86,892.04,0.18,0,1,0.18,1
2,0,6.45,1.54,945.96,618.75,0.5,1,2,0.09,1
1,2,16.44,0.43,145.48,396.38,0.89,1,0,0.73,1
2,0,9.81,2.87,976.98,524.83,0.85,1,1,0.45,1
0,1,12.53,-3.44,496.85,237.04,0.56,0,0,0.56,-1
2,1,15.88,-1.1,426.83,958.7,0.51,0,2,0.51,-1
2,2,8.89,-4.52,498.81,336.96,0.09,1,1,0.68,1
3,0,10.25,0.83,708.44,843.87,0.84,0,3,0.84,-1
1,2,16.79,-0.75,1092.17,601.44,0.65,0,1,0.65,1
3,2,3.19,-3.92,1137.39,44.79,0.97,1,0,0.4,1
0,3,12.8,-3.08,901.24,564.57,0.67,1,0,0.18,1
1,0,11.15,-4.36,488.44,42.83,0.1,1,1,0.88,1
2,1,1.75,-1.61,787.43,70.56,0.7,0,2,0.7,-1
1,3,11.08,-4.22,34.75,1090.21,0.98,0,1,0.98,1
1,3,0.02,1.82,561.32,712.53,0.21,0,1,0.21,1
0,3,4.09,0.91,441.32,828.89,0.41,1,1,0.79,-1
2,1,4.9,-1.35,349.13,879.26,0.3,1,2,0.2,1
0,3,5.16,-1.86,1009.17,108.99,0.46,0,0,0.46,1
0,3,0.5,-3.31,1083.4,95.06,0.52,0,0,0.52,1
3,2,0.25,-3.61,212.03,205.41,0.43,1,1,0.05,1
2,2,13.58,-3.41,282.27,783.36,1.0,0,2,1.0,-1
2,3,3.82,-0.88,154.55,103.51,0.77,1,0,0.12,1
1,1,0.87,-4.28,531.88,894.46,0.74,0,1,0.74,-1
2,3,5.5,-2.83,548.86,982.84,0.17,1,1,0.15,1
1,0,7.83,-0.26,511.44,1026.7,0.18,1,0,0.15,1
1,1,13.67,-0.03,185.62,170.48,0.49,1,2,0.26,1
2,1,9.18,2.59,362.21,1007.87,0.68,0,2,0.68,1
0,2,3.75,-4.14,1032.44,344.02,0.92,0,0,0.92,1
1,3,14.41,-4.71,360.05,197.67,0.73,1,1,0.89,-1
2,3,1.3,0.92,319.45,28.33,0.05,0,2,0.05,1
1,0,6.24,-0.61,129.08,866.83,0.07,1,2,0.29,1
1,2,8.9,-1.34,469.72,498.69,0.97,0,1,0.97,-1
1,2,4.35,0.74,1050.59,708.45,0.28,1,2,0.58,1
0,1,17.99,-1.11,400.48,308.44,0.81,0,0,0.81,1
1,0,5.23,1.65,544.51,489.07,0.43,1,0,0.55,-1
2,2,17.19,0.22,999.32,1010.26,0.8,1,2,0.25,1
3,2,1.78,-3.75,258.81,689.43,0.15,0,3,0.15,1
3,2,11.31,2.29,337.18,568.57,0.67,1,2,0.37,1
3,1,7.57,1.42,528.24,395.01,0.88,0,3,0.88,-1
3,3,8.95,2.05,797.67,472.73,0.36,1,2,0.11,1
1,2,2.68,0.06,866.07,62.42,0.52,0,1,0.52,-1
3,1,1.24,0.63,576.54,1156.16,0.07,1,2,0.25,1
1,3,10.76,-1.56,47.5,546.88,0.42,1,2,0.94,-1
3,3,3.5,0.42,274.07,345.01,0.4,0,3,0.4,-1
2,3,11.91,1.97,224.32,196.26,0.98,1,2,0.88,-1
1,1,15.7,-3.35,958.6,371.62,0.92,0,1,0.92,-1
0,3,0.61,0.17,872.96,294.77,0.06,0,0,0.06,1
0,2,6.16,-4.69,797.62,988.93,0.1,1,0,0.74,1
2,2,3.04,-3.36,209.32,37.23,0.59,0,2,0.59,-1
0,0,8.96,-4.19,1093.46,72.32,0.58,1,0,0.81,1
0,3,1.65,-0.51,670.72,1085.54,0.66,1,0,0.47,-1
0,2,8.75,-4.91,52.83,360.81,0.74,1,1,0.99,-1
1,2,6.82,2.35,327.68,91.97,0.67,1,1,0.55,1
3,0,5.49,-1.08,88.89,803.44,0.61,0,3,0.61,-1
1,3,10.35,2.18,691.5,472.44,0.5,0,1,0.5,1
1,3,14.58,2.9,152.85,213.42,0.87,0,1,0.87,1
3,2,9.53,-0.4,140.73,487.42,0.97,0,3,0.97,-1
0,3,3.22,-3.45,769.46,396.53,0.6,1,1,0.37,-1
1,1,10.99,-2.51,849.47,470.2,0.27,1,1,0.29,1
3,3,4.8,0.44,28.23,251.9,0.63,1,0,0.43,-1
2,0,3.66,1.52,1166.06,394.25,0.15,0,2,0.15,1
3,1,10.41,-4.3,1181.73,31.07,0.8,1,2,0.33,1
2,1,12.93,-2.28,1175.26,111.93,0.49,0,2,0.49,1
3,2,14.73,-4.6,932.55,40.97,0.16,0,3,0.16,1
1,0,15.38,-2.45,472.19,1045.38,0.22,0,1,0.22,1
0,2,4.51,-4.52,865.49,548.22,0.23,0,0,0.23,1
3,2,6.34,0.37,912.79,811.2,0.51,1,1,0.16,1
0,1,1.97,0.98,81.0,414.01,0.67,1,2,0.25,1
2,0,0.85,-2.57,83.92,334.75,0.38,1,2,0.07,1
3,2,6.26,2.84,785.72,930.38,0.59,0,3,0.59,1
1,0,8.21,-1.95,813.25,496.19,0.68,0,1,0.68,-1
1,3,14.52,-0.65,188.33,301.44,0.24,0,1,0.24,1
1,0,11.0,2.44,1143.99,673.31,0.2,1,1,0.3,1
2,1,4.06,1.2,131.36,848.86,0.88,1,1,0.22,1
1,3,2.63,-2.55,613.91,1009.95,0.29,0,1,0.29,1
2,2,16.38,-4.44,940.78,124.18,0.45,0,2,0.45,1
2,1,7.75,-1.92,677.12,977.9,0.13,1,0,0.17,1
1,1,11.39,2.32,114.61,380.93,0.8,0,1,0.8,1
3,1,4.1,-0.23,328.58,696.83,0.31,1,1,0.85,1
3,1,18.0,1.65,882.07,192.22,0.72,0,3,0.72,1
2,1,1.9,1.51,776.1,648.14,0.08,1,1,0.68,1
0,0,9.37,0.3,633.42,285.97,0.91,0,0,0.91,-1
3,3,1.51,-2.6,425.55,255.72,0.7,0,3,0.7,-1
1,1,15.39,-3.4,473.86,291.6,0.32,1,0,0.95,1
2,3,1.98,-2.41,523.69,312.89,0.76,0,2,0.76,-1
3,3,9.62,2.05,350.26,190.03,0.41,1,1,0.15,1
2,2,0.64,-1.42,81.8,664.06,0.68,0,2,0.68,-1
0,3,10.08,-2.36,658.54,1096.03,0.02,0,0,0.02,1
2,0,1.42,-0.71,856.9,936.92,0.28,1,0,0.79,1
2,1,0.25,-1.67,200.3,110.99,0.62,1,0,0.08,1
2,2,9.47,2.16,666.75,31.06,0.54,1,1,0.31,1
1,1,12.76,-0.23,30.56,299.33,0.98,1,2,0.0,1
1,3,5.19,0.22,345.74,75.29,0.09,0,1,0.09,1
0,2,4.77,-2.88,923.46,841.43,0.12,1,0,0.51,1
2,1,1.4,-4.24,38.62,79.11,0.7,0,2,0.7,-1
3,0,16.02,-4.72,814.97,995.77,0.28,0,3,0.28,1
0,2,0.18,-4.95,659.37,435.53,0.79,0,0,0.79,-1
0,0,6.5,-1.04,335.17,898.3,0.81,1,2,0.67,-1
1,0,12.39,2.2,1141.16,1079.82,0.53,1,0,0.08,1
2,0,9.07,-0.87,74.16,634.04,0.87,1,2,0.87,-1
2,3,5.06,-2.32,998.38,751.65,0.6,1,0,0.7,-1
0,0,10.45,-1.82,620.61,496.23,0.42,0,0,0.42,-1
2,2,5.26,-2.62,61.26,737.55,0.73,1,2,0.69,-1
3,1,11.55,-1.98,546.12,76.23,0.51,1,2,0.48,-1
0,2,3.0,-2.88,191.79,350.88,0.99,0,0,0.99,-1
1,0,16.88,2.51,793.5,287.44,0.08,1,2,0.85,1
1,2,10.13,-1.5,215.71,731.46,0.4,0,1,0.4,-1
2,1,14.41,-3.18,78.29,25.2,0.9,1,0,0.39,-1
2,0,13.89,-1.81,1055.58,306.16,0.86,0,2,0.86,1
2,2,5.9,-2.51,988.8,1028.24,0.57,1,1,0.43,-1
2,0,0.91,-3.92,556.54,551.29,0.03,0,2,0.03,1
3,1,3.8,2.94,665.33,76.19,0.13,1,1,0.05,1
3,1,12.13,-0.46,982.87,780.35,0.56,1,2,0.23,1
1,2,4.54,0.82,49.2,638.16,0.43,1,1,0.45,-1
3,3,1.37,2.63,1176.5,1157.78,0.32,0,3,0.32,1
0,2,14.97,2.25,285.25,658.74,0.86,0,0,0.86,1
2,0,11.42,2.65,758.9,619.15,0.22,1,2,0.02,1
2,1,5.49,-0.32,1172.49,889.75,0.22,0,2,0.22,1
1,2,10.57,-0.33,627.09,544.67,0.42,0,1,0.42,-1
2,2,5.3,-4.59,253.83,1185.84,0.51,0,2,0.51,1
2,1,3.54,-4.67,1189.21,1140.59,0.96,1,1,0.23,1
2,0,13.79,-4.15,680.99,974.13,0.01,0,2,0.01,1
0,0,7.33,1.66,730.85,791.27,0.6,1,0,0.18,1
0,3,9.35,2.1,1028.77,517.34,0.6,1,0,0.47,1
1,0,2.78,0.2,874.55,615.69,0.54,1,1,0.59,-1
3,1,3.27,-2.66,917.31,745.06,0.86,1,1,0.33,-1
1,3,8.02,-4.26,157.21,1062.24,0.39,1,1,0.96,1
1,3,10.31,1.21,918.18,785.74,0.52,0,1,0.52,-1
1,0,9.06,1.89,486.19,661.73,0.29,1,2,0.04,1
1,0,9.16,-4.08,610.4,1075.43,0.46,1,2,0.94,-1
1,1,16.89,2.21,906.39,49.76,0.47,0,1,0.47,1
0,2,14.8,-3.72,1187.74,344.79,0.21,1,1,0.67,1
2,3,2.06,-3.73,1073.52,1074.72,0.08,0,2,0.08,1
3,1,12.37,-1.69,823.0,89.26,0.48,0,3,0.48,-1
1,2,12.03,1.1,468.75,311.72,0.08,1,1,0.37,1
2,2,10.5,1.32,657.62,565.58,0.12,1,2,0.68,1
2,0,12.29,-0.46,558.33,521.62,0.78,0,2,0.78,-1
3,1,10.52,0.03,266.01,1086.08,0.07,0,3,0.07,1
1,1,4.66,-1.62,845.08,523.02,0.45,0,1,0.45,-1
3,3,10.57,-0.52,1008.37,364.05,0.89,0,3,0.89,1
1,3,0.21,-0.98,699.79,603.2,0.34,0,1,0.34,1
1,1,9.87,-1.12,812.17,576.14,0.46,0,1,0.46,-1
3,2,6.73,2.26,821.93,817.17,0.44,1,0,0.14,1
0,0,2.07,-3.63,561.39,842.47,0.71,1,1,0.89,-1
2,0,14.27,-0.86,227.75,940.74,0.5,0,2,0.5,-1
2,0,5.8,-0.07,397.21,503.02,0.95,0,2,0.95,-1
1,3,5.99,-1.52,1042.05,54.04,0.81,1,1,0.05,1
0,2,15.96,0.5,621.9,731.68,0.12,0,0,0.12,1
3,3,17.46,2.44,455.07,763.27,0.47,0,3,0.47,1
3,0,0.31,-1.32,414.35,638.92,0.57,0,3,0.57,-1
1,3,15.97,1.59,149.12,298.93,0.32,0,1,0.32,1
0,2,7.92,-0.06,647.45,660.13,0.2,1,1,0.29,1
2,3,12.59,-3.93,171.14,676.59,0.02,1,1,0.02,1
1,1,13.0,-4.71,320.48,218.49,0.44,1,2,0.56,-1
0,1,0.8,-0.61,1127.07,949.48,0.05,1,1,0.14,1
1,0,7.34,-4.59,1044.53,152.46,0.78,0,1,0.78,1
2,1,12.13,-4.03,746.47,633.47,0.15,1,0,0.35,1
2,2,7.42,-3.5,366.63,738.86,0.04,1,2,0.46,1
0,0,9.05,-2.81,363.27,710.59,0.16,0,0,0.16,1
3,0,14.65,1.02,441.88,164.27,0.44,1,2,0.78,-1
1,2,1.89,0.16,983.95,540.91,0.44,0,1,0.44,-1
3,0,8.72,0.21,202.38,1088.11,0.15,0,3,0.15,1
3,2,5.03,-0.92,244.36,1073.74,0.52,0,3,0.52,1
3,3,12.42,-0.31,876.69,87.56,0.65,0,3,0.65,-1
1,2,3.63,2.02,686.89,515.1,0.63,1,2,0.81,1
1,2,6.66,1.41,271.83,703.34,0.24,0,1,0.24,1
0,1,4.8,-3.54,243.87,334.19,0.85,0,0,0.85,-1
0,0,10.42,2.09,372.34,773.79,0.47,0,0,0.47,1
0,0,9.31,-4.16,468.84,53.29,0.04,1,0,0.81,1
3,2,5.27,-2.92,708.43,773.85,0.11,0,3,0.11,1
1,2,8.18,-2.67,324.21,804.94,0.6,1,1,0.91,-1
2,1,12.52,-2.37,66.47,40.06,0.02,1,1,0.7,1
2,2,7.54,-2.43,307.82,270.89,0.37,1,1,0.8,1
0,3,3.35,-0.95,899.29,1119.88,0.63,1,2,0.07,1
1,3,3.71,2.88,1157.91,595.14,0.48,0,1,0.48,1
3,1,9.92,-1.59,1004.26,648.98,0.6,1,1,0.66,1
0,3,7.48,-3.02,481.99,658.64,0.76,0,0,0.76,-1
0,0,1.36,0.41,1149.0,674.43,0.79,0,0,0.79,1
0,3,16.48,-1.68,258.0,39.02,0.46,1,1,0.4,1
1,3,8.82,0.62,756.27,661.22,0.33,0,1,0.33,1
2,3,13.88,-1.66,1104.3,604.87,0.55,1,1,0.93,1
3,1,4.08,-2.96,623.09,453.8,0.53,0,3,0.53,-1
1,2,13.27,0.6,614.64,79.51,0.61,1,1,0.77,-1
1,1,15.15,-1.16,353.63,653.55,0.61,0,1,0.61,-1
1,1,16.1,-3.98,543.81,851.98,0.9,0,1,0.9,1
2,0,14.56,2.73,1123.66,597.59,0.68,1,1,0.19,1
3,0,6.7,2.26,535.91,26.57,0.96,1,2,0.39,1
0,3,1.83,-1.94,949.73,57.12,0.32,0,0,0.32,1
0,3,8.55,-0.04,738.22,684.18,0.64,0,0,0.64,-1
1,1,17.72,2.33,1004.9,815.05,1.0,1,2,0.32,1
2,0,17.4,-2.63,506.44,745.72,0.99,0,2,0.99,1
3,3,15.03,-4.37,261.99,204.62,0.24,1,2,0.74,1
0,2,2.97,-3.48,1189.52,865.2,0.55,1,2,0.88,1
0,1,14.63,-3.14,745.47,639.04,0.19,0,0,0.19,1
3,3,1.77,-3.09,636.0,140.47,0.78,0,3,0.78,-1
0,1,1.74,-4.96,945.21,316.49,0.94,0,0,0.94,-1
2,1,17.82,-4.66,760.31,1063.47,0.81,0,2,0.81,1
0,1,14.46,-3.53,671.86,669.37,0.05,1,1,0.4,1
0,3,3.81,-0.28,1150.79,511.54,0.92,0,0,0.92,1
2,0,3.78,1.69,894.71,179.0,0.2,0,2,0.2,1
0,1,16.3,-2.15,662.45,954.69,0.99,0,0,0.99,1
