S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
3,3,5.01,-0.01,972.34,983.93,0.73,0,3,0.73,-1
3,0,14.99,-4.84,303.62,854.7,0.46,1,0,0.35,-1
2,1,14.48,-1.57,851.89,81.95,0.9,1,0,0.62,-1
0,1,12.63,-3.97,186.54,145.25,0.85,1,0,0.76,-1
2,3,4.61,2.51,960.72,1091.25,0.78,1,0,0.83,1
1,3,4.86,2.69,167.96,547.66,0.26,1,0,0.96,1
1,0,8.72,-1.09,749.98,42.99,0.97,1,0,0.97,-1
1,1,11.21,1.94,638.78,782.45,0.61,0,1,0.61,-1
3,3,9.68,0.78,823.15,672.66,0.35,1,0,0.47,-1
1,0,17.34,1.51,157.18,621.92,0.59,1,1,0.35,1
0,3,0.19,-3.73,340.91,126.24,0.78,0,0,0.78,-1
2,2,8.2,0.11,890.48,615.34,0.32,0,2,0.32,-1
3,2,9.63,2.91,873.38,399.91,0.21,0,3,0.21,1
1,3,14.86,0.1,1037.21,1045.4,0.83,0,1,0.83,1
0,2,13.41,-1.97,488.53,762.49,0.59,1,2,0.79,-1
0,3,10.67,0.48,867.09,521.99,0.36,1,1,0.54,-1
1,0,2.47,0.72,117.04,958.63,0.25,1,0,0.55,-1
0,3,17.79,2.8,576.41,683.85,0.44,0,0,0.44,1
2,2,1.97,-3.47,436.11,209.06,0.92,0,2,0.92,-1
3,1,15.46,-1.28,853.03,1037.71,0.5,0,3,0.5,1
0,3,3.0,-4.77,902.23,149.36,0.41,0,0,0.41,-1
1,3,1.19,0.08,913.02,712.35,0.59,0,1,0.59,-1
3,0,3.42,-0.65,300.88,1037.86,0.9,0,3,0.9,1
3,2,5.7,2.7,846.11,346.06,0.29,0,3,0.29,1
0,1,4.96,-0.35,481.78,368.19,0.45,0,0,0.45,-1
0,3,5.42,-0.01,772.07,287.86,0.29,0,0,0.29,1
1,1,14.27,-4.51,51.3,117.79,0.85,1,0,0.26,-1
2,3,0.43,2.83,859.73,894.49,0.58,0,2,0.58,1
1,2,14.95,-0.25,938.32,291.14,0.65,1,2,0.75,-1
3,1,8.43,1.66,525.1,103.72,0.44,1,1,0.48,-1
0,0,11.09,2.95,699.86,903.14,0.92,0,0,0.92,1
2,1,9.14,-1.54,676.17,1069.74,0.36,1,1,0.8,-1
2,0,17.97,2.38,432.08,52.64,0.78,0,2,0.78,1
2,0,4.61,-2.26,538.63,1024.19,0.94,1,2,0.81,-1
0,0,13.56,0.13,507.87,90.87,0.62,1,1,0.71,-1
3,3,6.03,-0.69,146.68,150.49,0.35,0,3,0.35,-1
0,1,17.29,-0.52,902.89,671.24,0.31,1,0,0.4,1
3,1,6.88,-3.51,1055.95,792.08,0.73,1,1,0.7,1
1,0,7.94,1.57,1099.67,591.97,0.64,0,1,0.64,1
0,0,0.35,-4.17,470.79,631.55,0.57,1,1,0.66,-1
3,3,4.77,-4.69,82.48,26.44,0.98,0,3,0.98,-1
2,2,17.53,-2.95,833.57,243.58,0.58,0,2,0.58,1
2,2,11.75,-4.12,647.97,743.4,0.54,1,1,0.32,-1
1,3,12.89,-1.95,1026.17,470.69,0.66,1,2,0.42,1
0,3,1.7,1.2,511.41,338.77,0.91,1,2,0.89,-1
0,2,17.1,-3.29,663.56,72.64,0.39,1,2,0.67,1
3,3,12.16,1.0,95.7,641.33,0.32,1,2,0.32,-1
2,0,13.62,-3.48,1053.76,483.52,0.45,0,2,0.45,1
0,2,11.31,-2.56,72.21,55.3,0.81,0,0,0.81,-1
1,1,6.56,0.06,965.48,408.6,0.82,1,2,0.38,-1
0,2,7.78,-1.26,377.71,491.94,0.22,1,2,0.86,-1
3,2,1.03,2.91,440.39,476.36,0.81,1,1,0.62,1
2,1,11.96,-4.1,347.42,147.05,0.7,1,0,0.57,-1
0,1,2.2,-4.21,518.69,673.24,0.71,0,0,0.71,-1
1,3,17.98,0.81,650.8,76.52,0.81,0,1,0.81,1
3,3,2.2,2.78,974.62,559.94,0.37,1,0,0.57,1
2,0,6.56,-4.88,1039.72,640.27,0.43,1,2,0.51,1
0,3,1.31,1.87,250.37,941.8,0.88,0,0,0.88,-1
0,0,15.94,1.21,475.52,418.55,0.27,1,1,0.38,-1
3,2,2.56,-2.47,823.71,461.39,0.78,0,3,0.78,-1
2,3,2.02,1.92,273.66,555.8,0.54,1,2,0.93,-1
2,3,4.41,2.15,26.57,386.03,0.45,1,0,0.94,-1
2,0,1.01,-3.85,842.49,366.97,0.57,1,2,0.8,-1
0,2,13.35,0.51,1045.1,662.39,0.3,1,1,0.28,1
3,3,5.06,-1.25,939.14,218.78,0.2,0,3,0.2,1
2,0,16.14,-4.41,506.03,745.68,0.6,0,2,0.6,1
1,0,17.14,-2.61,702.36,403.43,0.68,1,2,0.6,1
1,0,14.31,0.93,1028.36,953.27,0.49,0,1,0.49,1
3,2,7.2,-3.98,338.44,340.91,0.71,0,3,0.71,-1
1,3,16.57,-4.76,165.91,705.25,0.82,1,0,0.48,1
2,1,2.12,0.55,124.66,414.04,0.66,1,2,0.5,-1
2,1,16.66,-4.02,122.15,396.54,0.45,0,2,0.45,1
3,3,3.16,2.02,142.16,545.41,0.25,0,3,0.25,1
3,3,14.4,-1.42,692.51,529.69,0.23,0,3,0.23,1
0,0,3.49,-4.43,694.2,853.39,0.22,0,0,0.22,1
0,0,1.49,1.66,439.93,527.2,0.25,0,0,0.25,1
0,1,14.58,-3.89,848.12,449.79,0.9,1,0,0.34,-1
3,0,0.04,2.18,1042.38,755.33,0.29,0,3,0.29,1
0,1,6.28,0.74,250.93,1062.88,0.59,0,0,0.59,1
0,1,16.04,-0.42,620.36,921.69,0.46,1,0,0.22,1
0,0,13.4,-1.6,73.36,456.61,0.92,0,0,0.92,-1
1,0,17.35,2.59,465.28,297.94,0.49,0,1,0.49,1
1,1,7.38,-0.23,553.36,159.42,0.59,0,1,0.59,-1
0,3,17.3,1.22,267.18,454.41,0.3,0,0,0.3,1
0,0,5.04,-2.64,909.26,801.97,0.47,0,0,0.47,-1
0,2,2.48,-1.57,759.04,685.78,0.34,1,1,0.22,-1
1,0,11.32,0.97,945.18,960.87,0.88,0,1,0.88,-1
2,1,15.14,-3.91,128.67,793.1,0.76,1,1,0.38,-1
3,1,13.23,-0.28,33.91,534.9,0.26,1,1,0.4,-1
2,0,14.75,2.86,623.16,1025.28,0.47,1,1,0.85,1
1,2,17.7,-0.66,788.34,637.63,0.9,0,1,0.9,1
1,1,2.38,2.64,119.75,592.08,0.81,1,1,0.51,1
2,3,17.32,2.46,979.25,416.87,0.57,1,2,0.49,1
1,3,4.87,-2.2,156.64,127.65,0.57,0,1,0.57,-1
3,3,5.08,2.29,505.33,422.69,0.79,1,1,0.72,-1
2,1,0.21,-4.69,540.09,87.99,0.46,1,1,0.86,-1
3,3,15.09,-0.08,776.61,922.71,0.59,1,0,0.61,-1
0,0,1.97,-4.97,864.25,750.94,0.41,1,0,0.66,-1
1,0,7.45,2.56,300.17,197.86,0.34,1,1,0.34,1
2,1,2.26,1.75,243.3,787.05,0.66,1,0,0.65,-1
2,2,10.84,-3.09,555.77,750.6,0.56,0,2,0.56,-1
1,2,7.32,-2.33,353.09,191.7,0.24,1,0,0.45,-1
1,2,1.97,2.4,615.86,371.79,0.75,1,0,0.52,1
0,3,8.62,-1.68,880.29,35.79,0.35,1,1,0.36,-1
1,3,6.88,1.33,519.44,788.49,0.36,1,0,0.76,-1
3,2,8.75,-1.49,961.88,142.95,0.25,1,2,0.27,1
3,0,7.54,-2.73,238.61,481.4,0.82,0,3,0.82,-1
1,3,11.09,-4.06,701.66,490.69,0.24,0,1,0.24,1
2,1,16.02,1.32,386.58,310.98,0.46,1,0,1.0,1
2,3,2.44,-4.62,124.05,428.26,0.27,1,0,0.53,-1
1,0,17.07,-4.97,874.03,696.07,0.74,1,1,0.42,1
2,3,0.44,1.61,801.37,338.06,0.85,0,2,0.85,-1
2,1,13.66,-3.26,863.69,1062.18,0.77,0,2,0.77,1
3,2,3.97,0.32,485.16,425.95,0.33,1,1,0.4,-1
1,0,8.05,0.76,374.61,1037.33,0.59,0,1,0.59,1
2,0,6.64,-3.78,720.25,558.19,0.26,1,1,0.46,-1
3,3,6.04,1.24,222.85,1073.23,0.62,1,2,0.92,-1
3,2,0.08,2.94,299.25,752.84,0.6,1,0,0.89,1
2,0,6.02,0.77,771.34,985.82,0.6,1,0,0.53,-1
3,3,16.94,1.38,109.74,932.69,0.27,1,1,0.83,1
0,0,17.48,-2.61,692.11,144.06,0.41,0,0,0.41,1
0,3,13.06,-2.62,878.63,577.38,0.84,0,0,0.84,-1
3,0,3.76,-0.06,494.54,707.22,0.77,0,3,0.77,-1
2,2,17.87,1.49,154.59,425.88,0.69,0,2,0.69,1
3,3,6.83,-3.06,777.19,756.29,0.37,1,2,0.44,-1
1,2,1.87,-4.5,358.73,465.05,0.45,0,1,0.45,-1
3,1,0.96,0.95,32.97,22.39,0.82,1,1,0.57,-1
0,1,1.37,2.33,636.58,955.7,0.41,0,0,0.41,1
0,2,15.44,0.74,205.16,167.89,0.46,0,0,0.46,-1
3,2,5.96,-4.43,846.48,570.23,0.74,1,2,0.47,-1
1,0,12.63,-2.53,756.01,534.06,0.44,0,1,0.44,-1
0,1,9.87,-3.3,437.64,172.71,0.86,1,2,0.76,-1
1,1,9.14,-3.4,559.77,1000.99,0.64,1,2,0.25,-1
3,0,17.98,1.44,915.83,367.86,0.52,0,3,0.52,1
1,3,13.65,-2.03,139.73,96.03,0.51,1,2,0.97,-1
3,0,16.71,1.28,276.85,455.96,0.27,1,0,0.77,1
3,2,17.98,-1.22,100.74,936.78,0.86,1,1,0.22,1
1,3,17.67,1.43,1071.08,764.6,0.39,0,1,0.39,1
3,1,3.75,2.67,147.37,398.63,0.88,1,1,0.84,1
3,1,2.53,-4.72,929.37,834.26,0.47,0,3,0.47,-1
1,0,12.4,-4.09,529.06,525.89,0.95,1,0,0.62,-1
1,2,3.87,-4.78,700.59,372.82,0.79,1,0,0.48,-1
1,2,14.45,-1.12,735.1,634.77,0.46,0,1,0.46,-1
2,0,1.71,2.48,833.36,61.77,0.81,1,2,0.25,1
0,1,6.66,-4.97,341.82,788.13,0.57,0,0,0.57,-1
3,0,8.21,-3.35,666.93,843.57,0.83,1,0,0.4,-1
1,2,5.32,0.48,56.36,617.72,0.93,0,1,0.93,-1
2,1,4.77,0.17,233.79,167.57,0.94,1,1,0.3,-1
1,2,8.26,-1.04,914.9,790.64,0.97,0,1,0.97,-1
2,3,0.63,-0.56,685.31,832.25,0.55,1,2,0.46,-1
3,2,14.62,-3.23,190.12,314.13,0.99,1,0,0.55,-1
0,1,11.52,-1.78,396.2,293.57,0.2,0,0,0.2,1
1,1,1.95,-0.66,126.5,296.05,0.51,0,1,0.51,-1
0,3,0.73,2.21,70.21,550.37,0.94,0,0,0.94,-1
2,1,4.7,0.24,814.58,95.52,0.3,0,2,0.3,-1
0,1,15.24,2.95,504.25,135.64,0.34,0,0,0.34,1
1,2,13.75,-0.76,102.81,1018.85,0.53,1,2,0.56,-1
2,0,12.34,-1.88,395.98,300.18,0.33,1,1,0.85,-1
0,3,2.32,-0.3,427.74,536.94,0.84,0,0,0.84,-1
1,2,14.54,1.88,282.67,774.25,0.28,0,1,0.28,1
0,2,6.48,2.58,592.1,614.58,0.81,1,2,0.78,1
3,1,11.91,-3.14,108.5,573.12,0.25,1,0,0.24,1
2,3,4.15,-2.23,714.92,564.05,0.86,1,0,0.43,-1
1,2,5.87,-3.47,519.27,748.85,0.64,1,2,0.29,-1
3,1,15.78,-2.12,798.71,835.33,0.83,0,3,0.83,-1
0,2,17.03,0.37,658.32,323.33,0.63,1,2,0.76,1
2,1,17.94,-2.99,411.18,571.38,0.43,1,1,0.31,1
0,2,1.18,-4.8,731.47,1052.08,0.96,1,2,0.82,-1
0,2,4.49,-4.19,437.56,141.22,0.36,1,0,0.27,-1
1,0,3.33,0.31,443.04,728.98,0.21,1,2,0.42,-1
2,2,2.52,2.28,779.43,601.85,0.65,0,2,0.65,-1
0,3,8.41,0.6,755.1,326.85,0.41,1,2,0.79,-1
2,3,3.12,-1.99,163.48,658.54,0.48,0,2,0.48,-1
0,3,10.59,-2.52,294.05,279.74,0.35,1,0,0.4,-1
1,2,11.04,-2.94,421.07,775.82,0.31,0,1,0.31,-1
0,1,0.77,-4.0,676.17,699.64,0.56,1,1,0.32,-1
0,0,1.66,-3.29,380.85,1058.87,0.95,0,0,0.95,1
1,1,6.19,2.46,717.29,531.7,0.74,0,1,0.74,1
1,2,11.19,-1.96,275.72,432.13,0.39,0,1,0.39,-1
3,1,0.5,-0.9,1017.85,1024.17,0.31,0,3,0.31,1
3,3,5.57,-1.08,922.75,728.21,0.8,0,3,0.8,-1
1,1,11.31,-1.64,1084.83,372.0,0.32,0,1,0.32,1
0,3,17.51,-2.16,92.43,198.48,0.77,1,0,0.97,1
0,2,0.36,-3.82,527.74,543.87,0.85,0,0,0.85,-1
2,3,9.02,0.05,308.84,867.08,0.48,1,1,0.34,-1
1,1,17.5,-3.58,433.04,859.98,0.61,1,1,0.26,1
1,1,6.98,2.61,1004.12,1013.23,0.68,0,1,0.68,1
2,0,7.88,-0.37,1048.18,817.97,0.87,0,2,0.87,1
0,0,16.51,0.6,257.0,778.58,0.97,1,1,0.56,1
1,1,12.85,-2.61,895.17,750.07,0.66,1,0,0.51,-1
1,1,12.17,-0.99,1020.39,852.65,0.3,0,1,0.3,1
3,0,5.02,1.82,353.44,760.34,0.42,0,3,0.42,-1
2,2,14.51,-4.92,162.37,824.78,0.59,0,2,0.59,-1
3,1,12.23,-4.81,404.22,764.25,0.96,0,3,0.96,-1
0,0,5.83,0.61,261.18,621.18,0.58,1,0,0.31,-1
1,0,17.94,-2.79,510.21,356.98,0.67,1,1,0.37,1
1,1,2.14,-4.03,737.82,254.0,0.69,0,1,0.69,-1
2,0,2.35,-4.63,386.01,706.3,0.82,1,1,0.31,-1
1,3,8.64,-4.37,1077.33,721.86,0.25,1,1,0.66,1
0,1,15.53,-1.91,585.13,723.76,0.94,1,2,0.98,-1
2,1,14.6,-3.71,824.27,783.94,0.37,1,0,0.96,-1
3,1,12.59,1.81,484.73,1079.17,0.4,1,0,0.5,-1
1,1,7.1,-3.13,422.3,745.07,0.58,1,2,0.52,-1
2,1,7.85,-0.53,206.69,992.79,0.82,0,2,0.82,-1
3,2,10.21,1.05,950.25,509.51,0.75,1,2,0.98,-1
3,1,5.42,-4.38,756.55,275.44,0.87,1,2,0.75,-1
3,2,16.28,0.63,288.26,782.54,0.8,0,3,0.8,1
1,1,16.41,2.3,604.57,529.14,0.39,0,1,0.39,1
2,0,10.96,-3.25,257.58,825.52,0.4,0,2,0.4,-1
1,1,8.99,-1.33,612.43,133.97,0.43,1,1,0.87,-1
0,2,3.32,-2.05,728.97,36.17,0.5,0,0,0.5,-1
0,1,11.44,0.74,1030.03,725.78,0.36,1,2,0.39,1
2,2,13.2,-4.0,849.65,1030.55,0.63,0,2,0.63,1
0,2,2.78,1.19,998.58,566.26,1.0,1,2,0.8,-1
0,3,16.96,2.79,644.96,589.49,0.33,1,0,0.69,1
0,2,6.96,-0.92,637.88,717.23,0.23,1,1,0.24,1
0,1,10.35,0.64,267.3,404.12,0.22,1,0,0.62,-1
0,3,9.95,2.1,242.93,716.35,0.69,1,1,0.59,-1
1,3,15.45,-1.64,746.88,364.9,0.8,0,1,0.8,-1
2,0,10.97,1.29,649.67,986.12,0.27,0,2,0.27,1
1,0,4.19,-1.79,108.62,55.27,0.69,0,1,0.69,-1
1,3,3.49,-1.88,258.73,38.22,0.97,1,0,0.85,-1
3,3,7.21,-1.82,73.08,941.48,0.65,0,3,0.65,-1
1,0,0.26,2.7,432.6,606.86,0.98,0,1,0.98,1
0,3,14.74,-1.95,268.9,575.16,0.5,0,0,0.5,-1
3,1,2.41,-2.21,276.3,273.5,0.81,1,0,0.4,-1
2,0,5.81,-0.42,834.97,433.46,0.62,0,2,0.62,-1
2,1,17.89,1.1,285.11,471.99,0.88,1,2,0.42,1
0,1,15.39,-1.71,837.81,332.92,0.56,1,0,0.87,-1
1,0,16.8,2.21,433.25,188.88,0.99,1,0,0.95,1
1,3,13.91,-4.52,168.59,517.78,0.31,0,1,0.31,-1
3,0,13.98,-1.04,380.66,157.83,0.41,0,3,0.41,-1
3,2,7.32,-3.62,975.8,497.0,0.33,0,3,0.33,-1
2,0,3.96,-3.9,80.73,913.12,0.72,1,0,0.96,-1
3,0,17.62,0.8,923.1,523.67,0.56,0,3,0.56,1
1,0,4.94,2.25,90.27,234.34,0.56,1,1,0.9,-1
2,0,4.45,-2.95,204.1,273.44,0.64,1,0,0.21,-1
3,2,2.75,1.83,490.93,1097.61,0.47,1,2,0.66,-1
1,0,8.94,-4.91,275.8,754.83,0.42,0,1,0.42,-1
0,2,11.07,-2.76,1050.42,971.96,0.73,1,1,0.73,1
1,2,7.76,2.7,320.37,792.2,0.63,0,1,0.63,1
3,0,8.51,-4.34,740.7,458.01,0.43,0,3,0.43,-1
0,3,2.58,-3.63,542.55,329.65,0.42,1,1,0.21,-1
0,3,16.29,-4.8,886.48,43.35,0.46,0,0,0.46,1
0,3,1.62,-3.19,593.55,378.68,0.99,1,1,0.27,-1
0,0,9.89,-2.17,278.35,587.07,0.53,0,0,0.53,-1
1,0,2.63,1.36,425.32,999.54,0.47,0,1,0.47,-1
3,3,6.57,1.21,724.68,654.19,0.65,0,3,0.65,-1
2,1,13.48,-0.92,935.41,728.82,0.56,0,2,0.56,-1
3,3,11.98,-2.44,361.79,378.77,0.71,0,3,0.71,-1
0,3,15.83,-1.12,56.66,1071.88,0.94,0,0,0.94,1
2,0,15.38,1.06,1045.95,149.45,0.57,1,0,0.54,1
2,3,7.26,-3.03,225.32,665.59,0.96,0,2,0.96,-1
1,2,0.57,2.5,583.75,33.28,0.51,1,0,0.92,1
0,3,12.46,-2.82,392.71,1082.47,0.82,0,0,0.82,1
3,2,13.48,-0.92,484.99,560.25,0.31,1,1,0.69,-1
3,1,6.24,-1.35,605.19,308.76,0.87,1,1,0.38,-1
0,2,2.64,0.02,796.73,954.31,0.83,1,2,0.82,-1
2,1,15.38,-2.83,845.79,974.82,0.86,0,2,0.86,-1
3,3,7.5,1.28,1069.96,634.49,1.0,0,3,1.0,1
3,1,11.01,0.83,41.98,325.92,0.65,1,2,0.91,-1
3,3,2.57,-0.47,708.99,718.13,0.88,1,0,0.35,-1
1,1,15.49,1.88,1091.61,377.77,0.27,1,0,0.84,1
1,1,17.37,1.05,254.14,810.51,0.87,1,2,0.57,1
0,2,0.64,-1.1,408.45,811.13,0.31,0,0,0.31,-1
3,0,5.2,-3.34,286.38,859.94,0.72,0,3,0.72,-1
3,0,0.07,0.31,208.96,940.94,0.81,1,0,0.6,-1
1,0,17.41,-3.95,736.76,959.28,0.31,1,0,0.21,1
1,0,1.01,-4.76,224.37,767.86,0.59,1,1,0.24,-1
0,1,11.19,-0.04,466.21,252.81,0.46,1,2,0.34,-1
2,0,14.32,-0.88,26.59,979.93,0.24,1,1,0.59,-1
3,0,8.45,-0.03,1073.29,1046.26,0.64,1,0,0.79,1
1,2,11.73,-2.81,880.29,633.09,0.73,1,1,0.48,-1
0,2,0.17,1.25,124.59,55.89,0.25,0,0,0.25,1
3,3,3.54,-0.98,1006.54,705.08,0.71,0,3,0.71,1
0,3,17.8,-1.96,1057.71,581.66,0.33,1,2,0.41,1
0,0,6.01,-0.53,296.71,516.98,0.88,0,0,0.88,-1
2,0,7.41,2.14,964.04,672.02,0.65,0,2,0.65,-1
3,0,8.4,-0.34,456.27,725.87,0.99,0,3,0.99,-1
0,2,9.13,2.94,623.45,221.14,0.54,1,2,0.59,1
3,1,0.75,-4.07,330.44,930.75,0.72,1,2,0.42,-1
1,1,4.76,-2.61,63.0,152.43,0.98,0,1,0.98,-1
0,1,18.0,2.67,1020.99,45.78,0.32,1,2,0.63,1
1,1,3.34,-4.35,359.56,576.34,0.24,1,2,0.67,-1
1,2,7.95,1.46,768.47,764.29,0.98,0,1,0.98,-1
0,2,13.98,-2.25,1016.49,583.64,0.96,0,0,0.96,1
0,0,15.07,0.96,1009.56,695.46,0.98,0,0,0.98,1
1,1,15.12,-0.4,166.54,959.36,0.24,0,1,0.24,1
3,1,13.56,-2.11,307.58,742.03,0.65,0,3,0.65,-1
0,2,2.61,-1.4,1079.05,317.69,0.51,0,0,0.51,1
0,3,2.81,-0.24,894.93,321.0,0.8,0,0,0.8,-1
2,3,14.1,2.07,962.75,258.93,0.51,0,2,0.51,-1
1,2,8.1,-0.31,730.51,458.62,0.46,0,1,0.46,-1
0,3,15.07,-3.34,280.07,417.2,0.99,1,1,0.91,-1
2,1,6.99,-1.39,749.25,523.14,0.2,1,2,0.24,1
3,3,5.93,-2.48,988.79,904.55,0.28,1,0,0.48,-1
0,3,6.88,1.02,400.18,584.85,0.33,0,0,0.33,-1
1,2,5.29,1.38,469.38,25.38,0.58,1,2,0.54,-1
2,1,11.86,1.93,709.46,597.22,0.72,1,0,0.59,-1
1,3,0.94,-0.27,403.82,1068.39,0.56,1,0,0.48,-1
3,3,17.3,2.0,835.85,648.4,0.41,1,1,0.46,1
2,0,7.44,0.8,1071.61,224.27,0.23,0,2,0.23,1
1,1,11.79,2.84,577.97,939.29,0.49,1,1,0.2,1
2,3,10.03,-2.09,303.22,1072.84,0.44,0,2,0.44,1
2,1,16.24,-2.63,244.67,154.04,0.83,1,2,0.97,1
3,2,2.5,1.66,767.93,317.6,0.55,1,1,0.41,-1
2,0,11.55,-4.71,67.65,653.11,0.8,0,2,0.8,-1
0,3,11.29,-4.0,849.97,749.59,0.35,0,0,0.35,-1
2,0,4.92,-1.51,810.04,743.81,0.44,0,2,0.44,-1
2,0,3.22,-4.38,988.14,235.35,0.88,0,2,0.88,-1
0,0,10.43,2.83,623.68,635.44,0.37,0,0,0.37,1
3,3,16.04,-3.72,939.81,783.3,0.53,0,3,0.53,1
1,0,1.78,-4.84,594.09,1071.26,0.84,0,1,0.84,1
1,2,17.69,1.4,153.77,369.08,0.49,0,1,0.49,1
3,0,12.8,2.37,702.08,804.78,0.73,0,3,0.73,1
3,3,2.64,0.13,916.9,222.75,0.22,0,3,0.22,1
3,1,14.65,2.55,907.21,993.9,0.2,1,0,0.69,1
0,1,5.85,-2.43,296.36,620.51,0.26,1,2,0.68,-1
2,1,13.93,2.31,611.75,1041.88,0.96,1,0,0.3,1
3,1,12.16,-3.0,887.63,1058.82,0.3,1,2,0.56,-1
2,1,10.1,2.05,411.11,282.53,0.21,0,2,0.21,1
2,1,7.02,-3.3,758.44,522.01,0.72,1,1,0.62,-1
2,2,10.72,2.17,283.18,904.25,0.21,0,2,0.21,1
0,0,0.16,-2.43,459.36,927.42,0.79,1,2,0.54,-1
0,3,3.3,0.58,700.88,241.43,0.52,0,0,0.52,-1
1,1,6.41,-2.65,119.75,688.06,0.47,1,0,0.41,-1
2,3,14.97,-1.23,482.84,959.52,0.84,1,0,0.96,-1
0,0,11.81,-3.05,593.26,815.22,0.54,0,0,0.54,-1
1,0,4.5,-0.58,293.05,387.87,0.86,0,1,0.86,-1
3,3,10.44,-3.67,333.76,125.84,0.38,0,3,0.38,-1
0,3,11.2,2.94,561.44,137.32,0.42,0,0,0.42,1
0,0,4.34,1.0,388.75,32.69,0.62,0,0,0.62,-1
2,0,2.45,-4.01,565.2,156.1,0.71,0,2,0.71,-1
2,0,3.1,-2.03,591.21,972.61,0.69,1,0,0.92,-1
1,2,3.46,1.46,64.2,1058.78,0.48,0,1,0.48,1
2,0,9.5,-3.46,1069.09,30.42,0.76,0,2,0.76,1
2,0,4.77,-1.38,149.45,561.17,0.9,1,1,0.28,-1
2,0,14.39,2.53,376.09,703.34,0.34,1,2,0.4,1
0,2,7.89,0.41,438.7,1023.62,0.51,1,1,0.28,-1
1,2,2.13,-1.17,871.63,466.39,0.26,1,1,0.83,-1
0,2,6.25,-0.69,455.57,616.48,0.77,1,0,0.67,-1
0,1,7.26,-3.09,228.37,713.65,0.6,0,0,0.6,-1
3,0,2.27,-0.32,805.2,817.07,0.96,0,3,0.96,-1
0,3,13.36,-4.77,49.61,802.27,0.75,1,0,0.93,-1
3,3,11.71,-4.17,64.77,259.27,0.21,0,3,0.21,1
0,2,1.71,-2.78,1007.11,1090.75,0.6,0,0,0.6,1
2,0,0.28,-1.67,541.31,679.87,0.83,0,2,0.83,-1
0,2,6.97,-0.76,985.67,836.96,0.82,1,1,0.2,-1
1,0,13.85,-2.71,486.38,849.5,0.86,0,1,0.86,-1
0,3,12.17,2.25,1049.32,963.42,0.95,0,0,0.95,1
1,1,9.26,2.29,60.54,186.05,0.85,1,2,0.6,-1
3,2,6.41,-4.42,996.91,953.47,0.64,1,0,0.64,-1
1,0,17.8,-4.86,111.77,190.36,0.63,1,1,0.48,1
2,1,0.01,-4.43,414.13,642.8,0.73,0,2,0.73,-1
0,3,7.83,0.86,524.54,879.72,0.45,1,0,0.88,-1
0,2,4.88,0.9,502.2,506.21,0.21,1,2,0.73,-1
3,0,13.72,-0.6,641.6,43.22,0.47,0,3,0.47,-1
3,0,9.68,-3.26,928.51,126.55,0.22,1,2,0.46,-1
0,3,7.11,0.2,228.64,578.53,0.25,1,2,0.69,-1
2,0,15.53,-1.41,863.87,569.13,0.6,0,2,0.6,-1
1,1,4.75,-0.81,81.52,150.18,0.54,0,1,0.54,-1
1,0,0.6,-2.76,1041.84,655.54,0.61,0,1,0.61,1
3,1,16.81,-1.74,1091.27,989.86,0.56,1,1,0.45,1
0,2,10.15,-2.31,819.66,836.57,0.64,0,0,0.64,-1
2,2,0.64,-4.22,787.91,685.48,0.69,0,2,0.69,-1
0,2,14.37,-3.23,625.53,387.45,0.73,0,0,0.73,-1
2,3,3.32,-2.53,163.25,150.69,0.73,0,2,0.73,-1
3,3,14.96,-4.64,628.11,383.51,0.44,1,1,0.26,-1
3,2,12.85,-1.36,518.87,290.86,0.4,0,3,0.4,-1
2,0,7.93,-4.46,144.06,840.75,0.3,1,1,0.34,-1
1,2,13.61,0.77,583.19,991.35,0.54,0,1,0.54,-1
0,3,0.53,1.32,409.7,220.14,0.78,1,2,0.96,-1
1,2,14.91,-3.45,632.18,217.46,0.27,1,2,0.69,-1
0,1,1.24,0.11,395.38,925.27,0.57,1,0,0.87,-1
1,0,13.3,2.04,720.36,433.62,0.68,1,0,0.69,-1
2,1,11.77,-0.91,672.17,619.74,0.92,1,2,0.42,-1
0,0,8.22,-0.8,21.47,372.3,0.92,0,0,0.92,-1
2,0,17.39,-0.44,76.14,153.65,0.49,1,1,0.92,1
0,0,13.51,-1.2,570.14,331.17,0.42,1,0,0.27,-1
0,2,4.45,-4.12,209.53,826.97,0.32,0,0,0.32,-1
1,3,12.81,2.8,440.53,698.69,0.83,1,0,0.75,1
0,2,0.55,-3.13,251.37,587.03,0.71,0,0,0.71,-1
2,0,2.3,0.82,727.25,360.88,0.67,0,2,0.67,-1
1,1,0.51,-4.88,959.64,1011.23,0.92,1,1,0.9,-1
1,3,6.74,2.62,124.42,330.01,0.63,0,1,0.63,1
3,3,9.55,-4.63,495.23,1010.98,0.67,1,1,0.63,-1
1,1,14.51,2.15,731.03,451.56,0.88,0,1,0.88,-1
2,1,10.28,1.6,914.79,346.24,0.64,1,0,0.47,-1
1,1,16.86,-0.58,253.39,1062.98,0.42,1,2,0.22,1
1,0,0.19,1.13,277.23,1060.5,0.21,1,2,0.38,-1
0,0,10.21,-2.03,800.06,455.1,0.54,1,2,0.99,-1
1,1,0.03,-0.71,40.21,736.91,0.91,1,1,0.43,-1
2,1,13.81,-0.74,325.47,191.14,0.98,1,1,0.33,-1
0,3,5.88,0.58,1068.63,150.49,0.4,1,1,0.74,1
